# Topologies for the library: topology_mining_and_Longxing_chip_4
# Author: Hugh Haddox
# Index: topology_mining_and_Longxing_chip_4.index.csv
library,name,topology
topology_mining_and_Longxing_chip_4,relaxed_pairs2A3B114C_B_E_D_A-47-0o_0001,2a3b
topology_mining_and_Longxing_chip_4,run1851_20171108071710,EHEE
topology_mining_and_Longxing_chip_4,run3456_20171124040236,EEHEE
topology_mining_and_Longxing_chip_4,run203_20171123044514,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_2a2b_06_0295_0001_0003,2a2b
topology_mining_and_Longxing_chip_4,run2989_20171124160700,EEHEE
topology_mining_and_Longxing_chip_4,run3583_20171112043326,EHEE
topology_mining_and_Longxing_chip_4,relaxed_singles1A4B02centroidA_B_C_D_E-53-0o_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A2B046B_C_A-34-1pcp60_0001,1a2b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_063_0272_0001_0002,2a2b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_055_0155_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B13alternateD_C_E_B_A-50-4pc40_0001,2a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A4B031E_C_A_B_D-46-4o60_0001,1a4b
topology_mining_and_Longxing_chip_4,run340_20171108021953,EHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B044A_C_B-40-1p60_0001,HHH
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_022_0095_0001_0003,2a2b
topology_mining_and_Longxing_chip_4,heeh1305_20171130082859,HEEH
topology_mining_and_Longxing_chip_4,run2953_20171106020116,EHEE
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm08ca-33-C581_0003,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B13alternateA_B_E_C_D-54-0pcp40_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_128_0471_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des_singl_2a2b-Nterm02c-39-C1271_0004,2a2b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B042B_C_D_A-34-0pc_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B033C_B_A-34-4o80_0001,HHH
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_007_0322_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B049D_B_C_A-33-1o60_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_09_0201_0001_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_4a0b_030_0014_0001_0002,4h
topology_mining_and_Longxing_chip_4,relaxed_pairs1A2B034B_C_A-36-2p80_0001,1a2b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B01centroidA_B_C-35-1pcp_0001,1a3b
topology_mining_and_Longxing_chip_4,heeh4022_20171114164414,HEEH
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_00_0315_0001_0001,1a4b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_059_0268_0001_0002,2a2b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_11_0249_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_06_0250_0001_0002,2a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_007_0189_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_007_0434_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,heeh4055_20171114174714,HEEH
topology_mining_and_Longxing_chip_4,des__f_pairs_2a3b_067_0002_0001_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_006_0420_0001_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_pairs5A0B000C_A_D_B-54-0pcp40_0001,5a0b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_042_0179_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des_singl_2a3b-Nterm10c-50-D102_0001,2a3b
topology_mining_and_Longxing_chip_4,run4035_20171107043241,EHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_022_0461_0001_0003,2a2b
topology_mining_and_Longxing_chip_4,des__f_singl_3a0b_07_0209_0001_0002,HHH
topology_mining_and_Longxing_chip_4,heeh597_20171201092646,HEEH
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_267_0241_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs4A0B000B_A_C_D-58-0pc60_0001,4h
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B10centroidA_B_C_D_E-50-2o60_0001,2a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B109C_D_A_B-33-1pcp_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_09_0051_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B004B_A_F_E_D_C-51-0pc_0001,0a6b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_09_0476_0001_0002,2a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_04_0357_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_007_0083_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B11centroidD_A_B_C-37-4pc60_0001,1a3b
topology_mining_and_Longxing_chip_4,run4007_20171125212323,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B010B_C_A-41-0p60_0001,HHH
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B13alternateA_B_E_C_D-57-2pc_0001,2a3b
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm08c-33-C365_0002,1a3b
topology_mining_and_Longxing_chip_4,run391_20171106040308,EHEE
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm01c-35-C179_0004,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles3A0B05centroidA_B_C-44-0pcp60_0001,HHH
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_00_0025_0001_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_singles2A2B00alternateB_A-35-0o80_0001,2a2b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_109_0511_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_109_0118_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles1A4B03centroidD_B_A_E_C-50-4pc40_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B004C_B_A_F_E_D-49-1o60_0001,0a6b
topology_mining_and_Longxing_chip_4,run345_20171106131218,EHEE
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_13_0319_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs2A3B060A_B_C_D_E-47-0pc80_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_05_0460_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_02_0294_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-267-35-746_0003,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B004C_B_A_F_E_D-49-1pc60_0001,0a6b
topology_mining_and_Longxing_chip_4,run292_20171123214018,EEHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_037_0445_0001_0002,2a2b
topology_mining_and_Longxing_chip_4,run1771_20171110181900,EHEE
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_05_0404_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm08c-33-C384_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_007_0220_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,run277_20171124072011,EEHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_039_0257_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B07alternateA_B_C_D_E-44-2pc_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_00_0001_0001_0003,2a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B109D_A_B_C-31-1o_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_006_0068_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_042_0408_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B033C_B_A-37-0pcp60_0001,HHH
topology_mining_and_Longxing_chip_4,run3402_20171125055231,EEHEE
topology_mining_and_Longxing_chip_4,run3307_20171125041711,EEHEE
topology_mining_and_Longxing_chip_4,run2860_20171123053158,EEHEE
topology_mining_and_Longxing_chip_4,run2056_20171122155136,EEHEE
topology_mining_and_Longxing_chip_4,run2332_20171122143220,EEHEE
topology_mining_and_Longxing_chip_4,run1114_20171124212604,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_05_0007_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_13_0501_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,run3866_20171124022719,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B049A_C_B_D-35-0p80_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A4B087A_C_D_E_B-47-0pc80_0001,1a4b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a3b_060_0060_0001_0002,2a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_045_0248_0001_0003,1a4b
topology_mining_and_Longxing_chip_4,run179_20171124064409,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_02_0298_0001_0003,1a4b
topology_mining_and_Longxing_chip_4,relaxed_pairs4A0B000B_A_C_D-57-4p40_0001,4h
topology_mining_and_Longxing_chip_4,heeh3293_20171114212854,HEEH
topology_mining_and_Longxing_chip_4,run695_20171122153857,EEHEE
topology_mining_and_Longxing_chip_4,run102_20171124064736,EEHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_006_0003_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B08centroidC_A_B_D-49-0pc40_0001,2a3b
topology_mining_and_Longxing_chip_4,run4629_20171111205253,EHEE
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-267-35-118_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B10centroidA_B_C_D_E-51-3p60_0001,2a3b
topology_mining_and_Longxing_chip_4,des_singl_2a2b-Nterm01c-35-C1073_0001,2a2b
topology_mining_and_Longxing_chip_4,relaxed_singles1A4B04alternateB_A_E_D_C-44-0o80_0001,1a4b
topology_mining_and_Longxing_chip_4,run3929_20171107193543,EHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_045_0274_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,relaxed_singles1A4B01centroidB_C_A-41-2p40_0001,1a4b
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_00_0303_0001_0003,1a4b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_039_0151_0001_0001,1a4b
topology_mining_and_Longxing_chip_4,run4061_20171125032105,EEHEE
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-042-35-93_0004,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles3A1B00centroidD_C_B_A-41-4p40_0001,3a1b
topology_mining_and_Longxing_chip_4,run3863_20171124005135,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_00_0469_0001_0001,1a4b
topology_mining_and_Longxing_chip_4,des_pairs_3a0b-033-31-795_0004,HHH
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_006_0158_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,relaxed_pairs2A3B067D_B_C_E_A-52-4pc_0001,2a3b
topology_mining_and_Longxing_chip_4,des_singl_2a2b-Nterm01c-38-C933_0005,2a2b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B162C_A_B_D-37-0pcp60_0001,1a3b
topology_mining_and_Longxing_chip_4,des_singl_2a2b-Nterm03c-42-C1582_0005,2a2b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B042C_B_A_D-33-3o40_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B042A_D_C_B-37-2o_0001,1a3b
topology_mining_and_Longxing_chip_4,run242_20171123055856,EEHEE
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm08ca-30-B81_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B036A_C_B-35-4pcp_0001,HHH
topology_mining_and_Longxing_chip_4,run1039_20171122130526,EEHEE
topology_mining_and_Longxing_chip_4,des_pairs_2a2b-024-46-959_0001,2a2b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_04_0113_0001_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_055_0236_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B040A_B_D_C-37-2p80_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_055_0283_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,heeh3313_20171127203138,HEEH
topology_mining_and_Longxing_chip_4,run162_20171124012252,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B02centroidD_C_B_A-33-2pcp80_0001,1a3b
topology_mining_and_Longxing_chip_4,run2462_20171124090130,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B007C_B_A-34-0o80_0001,HHH
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B10centroidA_B_C_D_E-51-2p40_0001,2a3b
topology_mining_and_Longxing_chip_4,run4981_20171123044631,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A4B037D_E_B_A_C-39-1pcp_0001,1a4b
topology_mining_and_Longxing_chip_4,run4663_20171109204155,EHEE
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_07_0375_0001_0002,2a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_03_0454_0001_0002,2a3b
topology_mining_and_Longxing_chip_4,run4652_20171124100449,EEHEE
topology_mining_and_Longxing_chip_4,heeh1127_20171126012120,HEEH
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_007_0410_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_06_0351_0001_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_06_0281_0001_0003,2a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A4B037D_E_B_A_C-36-0o_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_singles1A4B01centroidB_C_A-39-0o_0001,1a4b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_045_0000_0001_0003,1a4b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A2B058A_B_C-35-2p60_0001,1a2b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A4B037B_A_C_E_D-43-3p80_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B07centroidD_C_A_B-41-0pc80_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_055_0296_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B128B_A_C_D-44-1pcp40_0001,1a3b
topology_mining_and_Longxing_chip_4,des_singl_2a2b-Nterm01ca-36-C1127_0003,2a2b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_267_0285_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,run3450_20171124043256,EEHEE
topology_mining_and_Longxing_chip_4,run1183_20171123054429,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B004C_B_A_F_E_D-47-1pc60_0001,0a6b
topology_mining_and_Longxing_chip_4,run4680_20171123012913,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B000C_A_B-36-2p80_0001,HHH
topology_mining_and_Longxing_chip_4,heeh142_20171114162947,HEEH
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B055A_B_D_C-41-3p60_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_06_0348_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,run4320_20171106163109,EHEE
topology_mining_and_Longxing_chip_4,des_singl_2a2b-Nterm03c-42-C1569_0004,2a2b
topology_mining_and_Longxing_chip_4,relaxed_pairs4A0B000B_A_C_D-57-4p80_0001,4h
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_041_0187_0001_0003,2a2b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B11alternateD_A_B_C-38-2pc80_0001,1a3b
topology_mining_and_Longxing_chip_4,heeh2816_20171129230340,HEEH
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_04_0378_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_006_0244_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B13alternateA_B_E_C_D-53-0p40_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_007_0000_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,run3437_20171123013103,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_singles2A2B05alternateA_B_C_D-54-0o40_0001,2a2b
topology_mining_and_Longxing_chip_4,run906_20171123074919,EEHEE
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm01c-33-C40_0004,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_02_0047_0001_0003,1a4b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_039_0088_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B040B_A_C_D-35-2o40_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A4B006E_D_A_B_C-44-1pcp40_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B013B_C_A-35-3o80_0001,HHH
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B010B_C_A-40-0pcp80_0001,HHH
topology_mining_and_Longxing_chip_4,relaxed_pairs1A4B039C_B_A_D_E-47-2o40_0001,1a4b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B109D_A_B_C-35-1pcp60_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B013A_C_B-31-2p40_0001,HHH
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_13_0310_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_109_0086_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,des_pairs_2a2b-024-46-957_0003,2a2b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_007_0444_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,run976_20171111160611,EHEE
topology_mining_and_Longxing_chip_4,run350_20171122182644,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A2B125B_A_C-31-2pc80_0001,1a2b
topology_mining_and_Longxing_chip_4,run4537_20171109221120,EHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B162C_A_B_D-36-2pcp80_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B07centroidD_C_A_B-35-1o_0001,1a3b
topology_mining_and_Longxing_chip_4,run83_20171122221655,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B00alternateA_B_C_D-35-1pc_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B055D_C_A_B-45-4p60_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B004C_B_A_F_E_D-46-1o40_0001,0a6b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_045_0347_0001_0003,1a4b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A2B003A_B_C-32-0o80_0001,1a2b
topology_mining_and_Longxing_chip_4,run3000_20171122151618,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_singles2A4B00alternateA_B_C_D-44-2pc80_0001,2a4b
topology_mining_and_Longxing_chip_4,relaxed_singles2A3B13alternateA_B_E_C_D-51-0pc_0001,2a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_128_0268_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_218_0355_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B027A_B_C-44-1pc80_0001,HHH
topology_mining_and_Longxing_chip_4,run167_20171123005641,EEHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_267_0200_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,run4340_20171109033004,EHEE
topology_mining_and_Longxing_chip_4,run4308_20171122215954,EEHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_039_0256_0001_0001,1a4b
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-267-35-575_0003,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a4b_045_0491_0001_0001,1a4b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_10_0367_0001_0001,2a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A7B003E_G_B_A_C_D_F-57-1pc80_0001,0a7b
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm08ca-32-B93_0002,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_042_0273_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_055_0247_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm01c-34-C22_0001,1a3b
topology_mining_and_Longxing_chip_4,des_singl_1a3b-Nterm08c-34-C553_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_05_0251_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles2A2B05centroidA_B_C_D-58-0pcp_0001,2a2b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_079_0303_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,run4585_20171123235616,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_02_0084_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,run1078_20171123141054,EEHEE
topology_mining_and_Longxing_chip_4,run3296_20171108234125,EHEE
topology_mining_and_Longxing_chip_4,run351_20171123013040,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_07_0420_0001_0003,2a3b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B07centroidA_B_D_C-34-1pcp80_0001,1a3b
topology_mining_and_Longxing_chip_4,heeh3204_20171116150754,HEEH
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B013A_C_B-36-1pc_0001,HHH
topology_mining_and_Longxing_chip_4,run239_20171124074619,EEHEE
topology_mining_and_Longxing_chip_4,run4738_20171108121951,EHEE
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_00_0084_0001_0002,1a4b
topology_mining_and_Longxing_chip_4,relaxed_singles1A4B02centroidA_B_C_D_E-50-3p80_0001,1a4b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_055_0369_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_singles1A4B02centroidA_B_C_D_E-53-3pcp40_0001,1a4b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_037_0248_0001_0001,2a2b
topology_mining_and_Longxing_chip_4,des__f_singl_2a3b_04_0364_0001_0003,2a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_04_0414_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,run4423_20171122224835,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B03centroidB_A_C-40-0pc60_0001,1a3b
topology_mining_and_Longxing_chip_4,run306_20171122134416,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B013E_D_C_B_A_F-54-1pcp_0001,0a6b
topology_mining_and_Longxing_chip_4,run2387_20171123034950,EEHEE
topology_mining_and_Longxing_chip_4,run1884_20171106133004,EHEE
topology_mining_and_Longxing_chip_4,heeh4938_20171128003944,HEEH
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_13_0053_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_007_0452_0001_0001,1a3b
topology_mining_and_Longxing_chip_4,heeh3548_20171116031920,HEEH
topology_mining_and_Longxing_chip_4,relaxed_pairs3A0B013B_C_A-34-4o60_0001,HHH
topology_mining_and_Longxing_chip_4,run651_20171123111027,EEHEE
topology_mining_and_Longxing_chip_4,run4834_20171124050144,EEHEE
topology_mining_and_Longxing_chip_4,run2852_20171125045230,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B109B_C_D_A-32-1pc_0001,1a3b
topology_mining_and_Longxing_chip_4,relaxed_pairs0A6B060B_A_C_F_E_D-46-0o80_0001,0a6b
topology_mining_and_Longxing_chip_4,run2333_20171123053501,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs2A3B060A_B_C_D_E-47-0o60_0001,2a3b
topology_mining_and_Longxing_chip_4,run279_20171122143520,EEHEE
topology_mining_and_Longxing_chip_4,run3015_20171108103514,EHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_2a3b_062_0316_0001_0003,2a3b
topology_mining_and_Longxing_chip_4,run4643_20171124055621,EEHEE
topology_mining_and_Longxing_chip_4,des__f_singl_1a4b_02_0421_0001_0003,1a4b
topology_mining_and_Longxing_chip_4,heeh1292_20171116105223,HEEH
topology_mining_and_Longxing_chip_4,des__f_singl_0a6b_01_0055_0001_0003,0a6b
topology_mining_and_Longxing_chip_4,relaxed_singles3A1B00centroidB_A_D_C-41-0p40_0001,3a1b
topology_mining_and_Longxing_chip_4,des__f_pairs_3a0b_027_0162_0001_0002,HHH
topology_mining_and_Longxing_chip_4,des__f_singl_2a2b_06_0072_0001_0003,2a2b
topology_mining_and_Longxing_chip_4,relaxed_singles1A2B01centroidA_B_C-29-4o40_0001,1a2b
topology_mining_and_Longxing_chip_4,relaxed_singles1A3B02centroidD_C_B_A-36-0pc_0001,1a3b
topology_mining_and_Longxing_chip_4,des_pairs_1a3b-267-35-222_0002,1a3b
topology_mining_and_Longxing_chip_4,heeh4298_20171115232512,HEEH
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_063_0107_0001_0003,2a2b
topology_mining_and_Longxing_chip_4,run347_20171124002303,EEHEE
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B055D_C_A_B-46-0pcp60_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_singl_1a3b_13_0057_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,run1865_20171109165901,EHEE
topology_mining_and_Longxing_chip_4,des__f_pairs_2a2b_037_0439_0001_0001,2a2b
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_109_0119_0001_0002,1a3b
topology_mining_and_Longxing_chip_4,heeh2188_20171201235640,HEEH
topology_mining_and_Longxing_chip_4,des__f_pairs_1a3b_042_0000_0001_0003,1a3b
topology_mining_and_Longxing_chip_4,heeh4291_20171202144420,HEEH
topology_mining_and_Longxing_chip_4,relaxed_pairs1A3B267C_D_A_B-34-0p40_0001,1a3b
topology_mining_and_Longxing_chip_4,des__f_pairs_3a0b_027_0446_0001_0003,HHH
topology_mining_and_Longxing_chip_4,relaxed_pairs1A2B002B_C_A-31-0o80_0001,1a2b
topology_mining_and_Longxing_chip_4,relaxed_pairs1A4B038D_E_B_A_C-37-0o60_0001,1a4b
topology_mining_and_Longxing_chip_4,des__f_pairs_2a3b_062_0349_0001_0001,2a3b
topology_mining_and_Longxing_chip_4,run2157_20171123052655,EEHEE
